OID_,TIMESTAMP,MONTH,DAY,YEAR,HOUR,STREAMMAPI,A,B,C,D
,01.01.1998-06:00:00,1,1,1998,6,2022,22904.000000000000000,75.200000000000003,22981.000000000000000,-2
,01.01.1998-06:00:00,1,1,1998,6,2188,35018.000000000000000,18.800000000000001,35038.000000000000000,-1
,01.01.1998-06:00:00,1,1,1998,6,2333,2473.500000000000000,58.466999999999999,2532.599999999999900,-1
,01.01.1998-09:00:00,1,1,1998,9,642,3527.000000000000000,8.093600000000000,3535.199999999999800,0
,01.01.1998-09:00:00,1,1,1998,9,1384,2812.500000000000000,10.321000000000000,2822.900000000000100,0
,01.01.1998-09:00:00,1,1,1998,9,1529,10519.000000000000000,40.773000000000003,10560.000000000000000,0
,01.01.1998-09:00:00,1,1,1998,9,1744,141.340000000000000,74.412000000000006,215.770000000000010,0
,01.01.1998-09:00:00,1,1,1998,9,2022,22891.000000000000000,75.111000000000004,22966.000000000000000,0
,01.01.1998-09:00:00,1,1,1998,9,2188,34964.000000000000000,18.791000000000000,34984.000000000000000,-1
,01.01.1998-09:00:00,1,1,1998,9,2333,2474.400000000000100,67.144000000000005,2541.099999999999900,0
,01.01.1998-12:00:00,1,1,1998,12,642,3520.500000000000000,8.067200000000000,3528.699999999999800,0
,01.01.1998-12:00:00,1,1,1998,12,1384,2810.900000000000100,10.282000000000000,2821.099999999999900,0
,01.01.1998-12:00:00,1,1,1998,12,1529,10501.000000000000000,40.656999999999996,10541.000000000000000,0
,01.01.1998-12:00:00,1,1,1998,12,1744,141.030000000000000,74.305000000000007,215.349999999999990,0
,01.01.1998-12:00:00,1,1,1998,12,2022,22841.000000000000000,75.021000000000001,22918.000000000000000,-2
,01.01.1998-12:00:00,1,1,1998,12,2188,34906.000000000000000,18.782000000000000,34926.000000000000000,-1
,01.01.1998-12:00:00,1,1,1998,12,2333,2464.699999999999800,58.066000000000003,2523.699999999999800,-1
,01.01.1998-15:00:00,1,1,1998,15,642,3514.199999999999800,8.040800000000001,3522.300000000000200,0
,01.01.1998-15:00:00,1,1,1998,15,1384,2806.900000000000100,10.242000000000001,2817.199999999999800,0
,01.01.1998-15:00:00,1,1,1998,15,1529,10485.000000000000000,40.542000000000002,10525.000000000000000,0
,01.01.1998-15:00:00,1,1,1998,15,1744,140.720000000000000,74.197999999999993,214.930000000000010,0
,01.01.1998-15:00:00,1,1,1998,15,2022,22816.000000000000000,74.932000000000002,22892.000000000000000,-1
,01.01.1998-15:00:00,1,1,1998,15,2188,34863.000000000000000,18.771999999999998,34882.000000000000000,-1
,01.01.1998-15:00:00,1,1,1998,15,2333,2463.000000000000000,58.329000000000001,2521.400000000000100,0
,01.01.1998-18:00:00,1,1,1998,18,642,3508.400000000000100,8.014600000000000,3516.500000000000000,0
,01.01.1998-18:00:00,1,1,1998,18,1384,2802.500000000000000,10.202000000000000,2812.699999999999800,0
,01.01.1998-18:00:00,1,1,1998,18,1529,10463.000000000000000,40.427000000000000,10504.000000000000000,0
,01.01.1998-18:00:00,1,1,1998,18,1744,140.410000000000000,74.090999999999994,214.520000000000010,0
,01.01.1998-18:00:00,1,1,1998,18,2022,22766.000000000000000,74.841999999999999,22843.000000000000000,-2
,01.01.1998-18:00:00,1,1,1998,18,2188,34803.000000000000000,18.763999999999999,34823.000000000000000,-1
,01.01.1998-18:00:00,1,1,1998,18,2333,2451.000000000000000,58.029000000000003,2509.599999999999900,-1
,01.01.1998-21:00:00,1,1,1998,21,642,3503.000000000000000,7.988400000000000,3511.099999999999900,0
,01.01.1998-21:00:00,1,1,1998,21,1384,2795.000000000000000,10.163000000000000,2805.199999999999800,0
,01.01.1998-21:00:00,1,1,1998,21,1529,10443.000000000000000,40.313000000000002,10484.000000000000000,0
,01.01.1998-21:00:00,1,1,1998,21,1744,140.099999999999990,73.984999999999999,214.099999999999990,0
,01.01.1998-21:00:00,1,1,1998,21,2022,22747.000000000000000,74.753000000000000,22823.000000000000000,-1
,01.01.1998-21:00:00,1,1,1998,21,2188,34756.000000000000000,18.754000000000001,34776.000000000000000,-1
,01.01.1998-21:00:00,1,1,1998,21,2333,2453.199999999999800,58.343000000000004,2511.500000000000000,0
,01.02.1998-00:00:00,1,2,1998,0,642,3497.300000000000200,7.962400000000000,3505.300000000000200,0
,01.02.1998-00:00:00,1,2,1998,0,1384,2794.900000000000100,10.124000000000001,2805.000000000000000,0
,01.02.1998-00:00:00,1,2,1998,0,1529,10425.000000000000000,40.198999999999998,10466.000000000000000,0
,01.02.1998-00:00:00,1,2,1998,0,1744,139.789999999999990,73.878000000000000,213.680000000000010,0
,01.02.1998-00:00:00,1,2,1998,0,2022,22682.000000000000000,74.664000000000001,22759.000000000000000,-2
,01.02.1998-00:00:00,1,2,1998,0,2188,34699.000000000000000,18.745999999999999,34719.000000000000000,-1
,01.02.1998-00:00:00,1,2,1998,0,2333,2441.900000000000100,66.600999999999999,2508.699999999999800,0
,01.02.1998-03:00:00,1,2,1998,3,642,3491.000000000000000,7.936400000000000,3499.000000000000000,0
,01.02.1998-03:00:00,1,2,1998,3,1384,2784.400000000000100,10.085000000000001,2794.500000000000000,0
,01.02.1998-03:00:00,1,2,1998,3,1529,10406.000000000000000,40.085999999999999,10446.000000000000000,0
,01.02.1998-03:00:00,1,2,1998,3,1744,139.479999999999990,73.771000000000001,213.259999999999990,0
,01.02.1998-03:00:00,1,2,1998,3,2022,22670.000000000000000,74.575000000000003,22745.000000000000000,0
,01.02.1998-03:00:00,1,2,1998,3,2188,34647.000000000000000,18.736000000000001,34666.000000000000000,-1
,01.02.1998-03:00:00,1,2,1998,3,2333,2440.400000000000100,58.093000000000004,2499.000000000000000,0
,01.02.1998-06:00:00,1,2,1998,6,642,3484.400000000000100,7.910600000000000,3492.400000000000100,0
,01.02.1998-06:00:00,1,2,1998,6,1384,2782.900000000000100,10.047000000000001,2793.000000000000000,0
,01.02.1998-06:00:00,1,2,1998,6,1529,10385.000000000000000,39.973999999999997,10425.000000000000000,0
,01.02.1998-06:00:00,1,2,1998,6,1744,139.169999999999990,73.665000000000006,212.849999999999990,0
,01.02.1998-06:00:00,1,2,1998,6,2022,22626.000000000000000,74.486000000000004,22702.000000000000000,-2
,01.02.1998-06:00:00,1,2,1998,6,2188,34593.000000000000000,18.727000000000000,34613.000000000000000,-1
,01.02.1998-06:00:00,1,2,1998,6,2333,2427.800000000000200,57.793999999999997,2486.199999999999800,-1
,01.02.1998-09:00:00,1,2,1998,9,642,3478.300000000000200,7.884800000000000,3486.300000000000200,0
,01.02.1998-09:00:00,1,2,1998,9,1384,2775.000000000000000,10.009000000000000,2785.000000000000000,0
,01.02.1998-09:00:00,1,2,1998,9,1529,10369.000000000000000,39.862000000000002,10409.000000000000000,0
,01.02.1998-09:00:00,1,2,1998,9,1744,138.860000000000010,73.558000000000007,212.430000000000010,0
,01.02.1998-09:00:00,1,2,1998,9,2022,22586.000000000000000,74.397000000000006,22662.000000000000000,-1
,01.02.1998-09:00:00,1,2,1998,9,2188,34547.000000000000000,18.718000000000000,34566.000000000000000,-1
,01.02.1998-09:00:00,1,2,1998,9,2333,2429.199999999999800,58.055999999999997,2487.199999999999800,0
,01.02.1998-12:00:00,1,2,1998,12,642,3472.400000000000100,7.859100000000000,3480.400000000000100,0
,01.02.1998-12:00:00,1,2,1998,12,1384,2774.199999999999800,9.970400000000000,2784.199999999999800,0
,01.02.1998-12:00:00,1,2,1998,12,1529,10348.000000000000000,39.750000000000000,10388.000000000000000,0
,01.02.1998-12:00:00,1,2,1998,12,1744,138.550000000000010,73.451999999999998,212.020000000000010,0
,01.02.1998-12:00:00,1,2,1998,12,2022,22541.000000000000000,74.308000000000007,22617.000000000000000,-2
,01.02.1998-12:00:00,1,2,1998,12,2188,34487.000000000000000,18.709000000000000,34507.000000000000000,-1
,01.02.1998-12:00:00,1,2,1998,12,2333,2419.400000000000100,57.753999999999998,2477.599999999999900,0
,01.02.1998-15:00:00,1,2,1998,15,642,3466.699999999999800,7.833500000000000,3474.699999999999800,0
,01.02.1998-15:00:00,1,2,1998,15,1384,2766.900000000000100,9.932900000000000,2776.900000000000100,0
,01.02.1998-15:00:00,1,2,1998,15,1529,10332.000000000000000,39.639000000000003,10372.000000000000000,0
,01.02.1998-15:00:00,1,2,1998,15,1744,138.240000000000010,73.346000000000004,211.610000000000010,0
,01.02.1998-15:00:00,1,2,1998,15,2022,22523.000000000000000,74.219999999999999,22598.000000000000000,-1
,01.02.1998-15:00:00,1,2,1998,15,2188,34439.000000000000000,18.699999999999999,34459.000000000000000,-1
,01.02.1998-15:00:00,1,2,1998,15,2333,2420.199999999999800,59.524999999999999,2479.599999999999900,0
,01.02.1998-18:00:00,1,2,1998,18,642,3460.900000000000100,7.808000000000000,3468.800000000000200,0
,01.02.1998-18:00:00,1,2,1998,18,1384,2766.099999999999900,9.895300000000001,2776.000000000000000,0
,01.02.1998-18:00:00,1,2,1998,18,1529,10313.000000000000000,39.529000000000003,10352.000000000000000,0
,01.02.1998-18:00:00,1,2,1998,18,1744,137.940000000000000,73.239999999999995,211.190000000000000,0
,01.02.1998-18:00:00,1,2,1998,18,2022,22461.000000000000000,74.131000000000000,22537.000000000000000,-2
,01.02.1998-18:00:00,1,2,1998,18,2188,34380.000000000000000,18.690999999999999,34400.000000000000000,-1
,01.02.1998-18:00:00,1,2,1998,18,2333,2406.599999999999900,66.260999999999996,2473.199999999999800,0
,01.02.1998-21:00:00,1,2,1998,21,642,3454.900000000000100,7.782600000000000,3462.800000000000200,0
,01.02.1998-21:00:00,1,2,1998,21,1384,2761.199999999999800,9.857900000000001,2771.099999999999900,0
,01.02.1998-21:00:00,1,2,1998,21,1529,10296.000000000000000,39.450000000000003,10336.000000000000000,0
,01.02.1998-21:00:00,1,2,1998,21,1744,137.630000000000000,73.134000000000000,210.780000000000000,0
,01.02.1998-21:00:00,1,2,1998,21,2022,22456.000000000000000,74.043000000000006,22530.000000000000000,0
,01.02.1998-21:00:00,1,2,1998,21,2188,34334.000000000000000,18.681000000000001,34353.000000000000000,-1
,01.02.1998-21:00:00,1,2,1998,21,2333,2407.099999999999900,57.789000000000001,2465.300000000000200,0
,01.03.1998-00:00:00,1,3,1998,0,642,3448.800000000000200,7.757300000000000,3456.699999999999800,0
,01.03.1998-00:00:00,1,3,1998,0,1384,2757.699999999999800,9.820700000000000,2767.599999999999900,0
,01.03.1998-00:00:00,1,3,1998,0,1529,10275.000000000000000,39.386000000000003,10314.000000000000000,0
,01.03.1998-00:00:00,1,3,1998,0,1744,137.340000000000000,73.028000000000006,210.380000000000000,0
,01.03.1998-00:00:00,1,3,1998,0,2022,22401.000000000000000,73.954999999999998,22477.000000000000000,-2
,01.03.1998-00:00:00,1,3,1998,0,2188,34282.000000000000000,18.672999999999998,34302.000000000000000,-1
,01.03.1998-00:00:00,1,3,1998,0,2333,2397.300000000000200,57.488999999999997,2455.300000000000200,0
,01.03.1998-03:00:00,1,3,1998,3,642,3443.000000000000000,7.732100000000000,3450.800000000000200,0
,01.03.1998-03:00:00,1,3,1998,3,1384,2748.699999999999800,9.783799999999999,2758.599999999999900,0
,01.03.1998-03:00:00,1,3,1998,3,1529,10258.000000000000000,39.322000000000003,10297.000000000000000,0
,01.03.1998-03:00:00,1,3,1998,3,1744,137.050000000000010,72.921999999999997,209.990000000000010,0
,01.03.1998-03:00:00,1,3,1998,3,2022,22367.000000000000000,73.866000000000000,22442.000000000000000,-1
,01.03.1998-03:00:00,1,3,1998,3,2188,34233.000000000000000,18.663000000000000,34252.000000000000000,-1
,01.03.1998-03:00:00,1,3,1998,3,2333,2396.400000000000100,57.750999999999998,2454.199999999999800,0
,01.03.1998-06:00:00,1,3,1998,6,642,3437.099999999999900,7.707000000000000,3444.900000000000100,0
,01.03.1998-06:00:00,1,3,1998,6,1384,2746.900000000000100,9.747100000000000,2756.599999999999900,0
,01.03.1998-06:00:00,1,3,1998,6,1529,10237.000000000000000,39.256000000000000,10276.000000000000000,0
,01.03.1998-06:00:00,1,3,1998,6,1744,136.770000000000010,72.816999999999993,209.599999999999990,0
,01.03.1998-06:00:00,1,3,1998,6,2022,22323.000000000000000,73.778000000000006,22399.000000000000000,-2
,01.03.1998-06:00:00,1,3,1998,6,2188,34173.000000000000000,18.654000000000000,34193.000000000000000,-1
,01.03.1998-06:00:00,1,3,1998,6,2333,2384.199999999999800,57.448999999999998,2442.199999999999800,-1
,01.03.1998-09:00:00,1,3,1998,9,642,3431.199999999999800,7.681900000000000,3439.000000000000000,0
,01.03.1998-09:00:00,1,3,1998,9,1384,2738.599999999999900,9.710300000000000,2748.300000000000200,0
,01.03.1998-09:00:00,1,3,1998,9,1529,10217.000000000000000,39.189999999999998,10256.000000000000000,0
,01.03.1998-09:00:00,1,3,1998,9,1744,136.479999999999990,72.710999999999999,209.210000000000010,0
,01.03.1998-09:00:00,1,3,1998,9,2022,22306.000000000000000,73.689999999999998,22380.000000000000000,-1
,01.03.1998-09:00:00,1,3,1998,9,2188,34131.000000000000000,18.590000000000000,34150.000000000000000,-1
,01.03.1998-09:00:00,1,3,1998,9,2333,2385.199999999999800,58.994000000000000,2444.000000000000000,0
,01.03.1998-12:00:00,1,3,1998,12,642,3425.000000000000000,7.657000000000000,3432.800000000000200,0
,01.03.1998-12:00:00,1,3,1998,12,1384,2739.300000000000200,9.674300000000001,2748.900000000000100,0
,01.03.1998-12:00:00,1,3,1998,12,1529,10201.000000000000000,39.128000000000000,10240.000000000000000,0
,01.03.1998-12:00:00,1,3,1998,12,1744,136.199999999999990,72.605999999999995,208.819999999999990,0
,01.03.1998-12:00:00,1,3,1998,12,2022,22249.000000000000000,73.602999999999994,22325.000000000000000,-2
,01.03.1998-12:00:00,1,3,1998,12,2188,34078.000000000000000,18.582000000000001,34097.000000000000000,-1
,01.03.1998-12:00:00,1,3,1998,12,2333,2373.800000000000200,65.920000000000002,2439.900000000000100,0
,01.03.1998-15:00:00,1,3,1998,15,642,3419.000000000000000,7.632100000000000,3426.699999999999800,0
,01.03.1998-15:00:00,1,3,1998,15,1384,2731.000000000000000,9.638600000000000,2740.699999999999800,0
,01.03.1998-15:00:00,1,3,1998,15,1529,10184.000000000000000,39.079000000000001,10223.000000000000000,0
,01.03.1998-15:00:00,1,3,1998,15,1744,135.919999999999990,72.500000000000000,208.430000000000010,0
,01.03.1998-15:00:00,1,3,1998,15,2022,22232.000000000000000,73.515000000000001,22306.000000000000000,-1
,01.03.1998-15:00:00,1,3,1998,15,2188,34023.000000000000000,18.571000000000002,34043.000000000000000,-1
,01.03.1998-15:00:00,1,3,1998,15,2333,2379.599999999999900,57.485999999999997,2437.199999999999800,0
,01.03.1998-18:00:00,1,3,1998,18,642,3413.199999999999800,7.607400000000000,3420.900000000000100,0
,01.03.1998-18:00:00,1,3,1998,18,1384,2731.699999999999800,9.602700000000001,2741.300000000000200,0
,01.03.1998-18:00:00,1,3,1998,18,1529,10164.000000000000000,39.030000000000001,10203.000000000000000,0
,01.03.1998-18:00:00,1,3,1998,18,1744,135.630000000000000,72.394999999999996,208.039999999999990,0
,01.03.1998-18:00:00,1,3,1998,18,2022,22182.000000000000000,73.427000000000007,22258.000000000000000,-2
,01.03.1998-18:00:00,1,3,1998,18,2188,33973.000000000000000,18.562000000000001,33993.000000000000000,-1
,01.03.1998-18:00:00,1,3,1998,18,2333,2362.500000000000000,57.186000000000000,2420.500000000000000,-1
,01.03.1998-21:00:00,1,3,1998,21,642,3407.699999999999800,7.582700000000000,3415.400000000000100,0
,01.03.1998-21:00:00,1,3,1998,21,1384,2721.599999999999900,9.567100000000000,2731.300000000000200,0
,01.03.1998-21:00:00,1,3,1998,21,1529,10146.000000000000000,38.978999999999999,10186.000000000000000,0
,01.03.1998-21:00:00,1,3,1998,21,1744,135.349999999999990,72.290000000000006,207.660000000000000,0
,01.03.1998-21:00:00,1,3,1998,21,2022,22150.000000000000000,73.340000000000003,22225.000000000000000,-1
,01.03.1998-21:00:00,1,3,1998,21,2188,33920.000000000000000,18.552000000000000,33940.000000000000000,-1
,01.03.1998-21:00:00,1,3,1998,21,2333,2364.500000000000000,57.445999999999998,2421.900000000000100,0
,01.04.1998-00:00:00,1,4,1998,0,642,3402.000000000000000,7.558100000000000,3409.599999999999900,0
,01.04.1998-00:00:00,1,4,1998,0,1384,2720.300000000000200,9.531700000000001,2729.800000000000200,0
,01.04.1998-00:00:00,1,4,1998,0,1529,10125.000000000000000,38.927000000000000,10165.000000000000000,0
,01.04.1998-00:00:00,1,4,1998,0,1744,135.069999999999990,72.185000000000002,207.270000000000010,0
,01.04.1998-00:00:00,1,4,1998,0,2022,22108.000000000000000,73.251999999999995,22183.000000000000000,-1
,01.04.1998-00:00:00,1,4,1998,0,2188,33862.000000000000000,18.544000000000000,33882.000000000000000,-1
,01.04.1998-00:00:00,1,4,1998,0,2333,2351.599999999999900,57.143000000000001,2409.400000000000100,-1
,01.04.1998-03:00:00,1,4,1998,3,642,3396.199999999999800,7.533600000000000,3403.900000000000100,0
,01.04.1998-03:00:00,1,4,1998,3,1384,2712.199999999999800,9.496400000000000,2721.699999999999800,0
,01.04.1998-03:00:00,1,4,1998,3,1529,10109.000000000000000,38.875000000000000,10148.000000000000000,0
,01.04.1998-03:00:00,1,4,1998,3,1744,134.780000000000000,72.079999999999998,206.880000000000000,0
,01.04.1998-03:00:00,1,4,1998,3,2022,22098.000000000000000,73.165000000000006,22171.000000000000000,0
,01.04.1998-03:00:00,1,4,1998,3,2188,33821.000000000000000,18.536000000000001,33840.000000000000000,-1
,01.04.1998-03:00:00,1,4,1998,3,2333,2353.500000000000000,58.462000000000003,2411.800000000000200,0
,01.04.1998-06:00:00,1,4,1998,6,642,3390.400000000000100,7.509200000000000,3398.000000000000000,0
,01.04.1998-06:00:00,1,4,1998,6,1384,2712.400000000000100,9.461499999999999,2721.900000000000100,0
,01.04.1998-06:00:00,1,4,1998,6,1529,10092.000000000000000,38.822000000000003,10131.000000000000000,0
,01.04.1998-06:00:00,1,4,1998,6,1744,134.500000000000000,71.974999999999994,206.490000000000010,0
,01.04.1998-06:00:00,1,4,1998,6,2022,22028.000000000000000,73.078000000000003,22104.000000000000000,-2
,01.04.1998-06:00:00,1,4,1998,6,2188,33776.000000000000000,18.527999999999999,33796.000000000000000,-1
,01.04.1998-06:00:00,1,4,1998,6,2333,2344.699999999999800,65.579999999999998,2410.400000000000100,0
,01.04.1998-09:00:00,1,4,1998,9,642,3384.400000000000100,7.484900000000000,3392.000000000000000,0
,01.04.1998-09:00:00,1,4,1998,9,1384,2708.599999999999900,9.426399999999999,2718.099999999999900,0
,01.04.1998-09:00:00,1,4,1998,9,1529,10077.000000000000000,38.768000000000001,10116.000000000000000,0
,01.04.1998-09:00:00,1,4,1998,9,1744,134.220000000000000,71.870000000000005,206.110000000000010,0
,01.04.1998-09:00:00,1,4,1998,9,2022,22016.000000000000000,72.991000000000000,22090.000000000000000,0
,01.04.1998-09:00:00,1,4,1998,9,2188,33723.000000000000000,18.518999999999998,33742.000000000000000,-1
,01.04.1998-09:00:00,1,4,1998,9,2333,2343.000000000000000,57.183999999999997,2400.699999999999800,0
,01.04.1998-12:00:00,1,4,1998,12,642,3378.400000000000100,7.460600000000000,3385.900000000000100,0
,01.04.1998-12:00:00,1,4,1998,12,1384,2705.199999999999800,9.392799999999999,2714.699999999999800,0
,01.04.1998-12:00:00,1,4,1998,12,1529,10055.000000000000000,38.713000000000001,10094.000000000000000,0
,01.04.1998-12:00:00,1,4,1998,12,1744,133.940000000000000,71.766000000000005,205.720000000000000,0
,01.04.1998-12:00:00,1,4,1998,12,2022,21969.000000000000000,72.903999999999996,22044.000000000000000,-2
,01.04.1998-12:00:00,1,4,1998,12,2188,33668.000000000000000,18.510999999999999,33688.000000000000000,-1
,01.04.1998-12:00:00,1,4,1998,12,2333,2331.599999999999900,56.884000000000000,2389.099999999999900,-1
,01.04.1998-15:00:00,1,4,1998,15,642,3372.599999999999900,7.436500000000000,3380.099999999999900,0
,01.04.1998-15:00:00,1,4,1998,15,1384,2695.599999999999900,9.359700000000000,2705.000000000000000,0
,01.04.1998-15:00:00,1,4,1998,15,1529,10037.000000000000000,38.658000000000001,10076.000000000000000,0
,01.04.1998-15:00:00,1,4,1998,15,1744,133.660000000000000,71.661000000000001,205.330000000000010,0
,01.04.1998-15:00:00,1,4,1998,15,2022,21940.000000000000000,72.816999999999993,22014.000000000000000,-1
,01.04.1998-15:00:00,1,4,1998,15,2188,33618.000000000000000,18.503000000000000,33637.000000000000000,-1
,01.04.1998-15:00:00,1,4,1998,15,2333,2332.000000000000000,57.143999999999998,2389.199999999999800,0
,01.04.1998-18:00:00,1,4,1998,18,642,3367.099999999999900,7.412400000000000,3374.599999999999900,0
,01.04.1998-18:00:00,1,4,1998,18,1384,2693.800000000000200,9.327100000000000,2703.199999999999800,0
,01.04.1998-18:00:00,1,4,1998,18,1529,10019.000000000000000,38.601999999999997,10058.000000000000000,0
,01.04.1998-18:00:00,1,4,1998,18,1744,133.380000000000000,71.555999999999997,204.949999999999990,0
,01.04.1998-18:00:00,1,4,1998,18,2022,21904.000000000000000,72.730000000000004,21978.000000000000000,-1
,01.04.1998-18:00:00,1,4,1998,18,2188,33563.000000000000000,18.495000000000001,33583.000000000000000,-1
,01.04.1998-18:00:00,1,4,1998,18,2333,2320.699999999999800,56.841000000000001,2378.099999999999900,-1
,01.04.1998-21:00:00,1,4,1998,21,642,3361.800000000000200,7.388400000000000,3369.300000000000200,0
,01.04.1998-21:00:00,1,4,1998,21,1384,2687.699999999999800,9.294600000000001,2697.099999999999900,0
,01.04.1998-21:00:00,1,4,1998,21,1529,10003.000000000000000,38.545999999999999,10042.000000000000000,0
,01.04.1998-21:00:00,1,4,1998,21,1744,133.099999999999990,71.451999999999998,204.560000000000000,0
,01.04.1998-21:00:00,1,4,1998,21,2022,21881.000000000000000,72.643000000000001,21955.000000000000000,-1
,01.04.1998-21:00:00,1,4,1998,21,2188,33521.000000000000000,18.486000000000001,33541.000000000000000,-1
,01.04.1998-21:00:00,1,4,1998,21,2333,2324.500000000000000,57.930999999999997,2382.199999999999800,0
,01.05.1998-00:00:00,1,5,1998,0,642,3356.199999999999800,7.364500000000000,3363.699999999999800,0
,01.05.1998-00:00:00,1,5,1998,0,1384,2684.699999999999800,9.262100000000000,2693.900000000000100,0
,01.05.1998-00:00:00,1,5,1998,0,1529,9983.500000000000000,38.488999999999997,10022.000000000000000,0
,01.05.1998-00:00:00,1,5,1998,0,1744,132.810000000000000,71.347999999999999,204.180000000000010,0
,01.05.1998-00:00:00,1,5,1998,0,2022,21818.000000000000000,72.557000000000002,21893.000000000000000,-2
,01.05.1998-00:00:00,1,5,1998,0,2188,33466.000000000000000,18.477000000000000,33485.000000000000000,-1
,01.05.1998-00:00:00,1,5,1998,0,2333,2312.599999999999900,65.244000000000000,2378.000000000000000,0
,01.05.1998-03:00:00,1,5,1998,3,642,3350.400000000000100,7.340700000000000,3357.900000000000100,0
,01.05.1998-03:00:00,1,5,1998,3,1384,2680.900000000000100,9.229500000000000,2690.199999999999800,0
,01.05.1998-03:00:00,1,5,1998,3,1529,9969.100000000000400,38.430999999999997,10008.000000000000000,0
,01.05.1998-03:00:00,1,5,1998,3,1744,132.530000000000000,71.244000000000000,203.789999999999990,0
,01.05.1998-03:00:00,1,5,1998,3,2022,21809.000000000000000,72.469999999999999,21882.000000000000000,0
,01.05.1998-03:00:00,1,5,1998,3,2188,33410.000000000000000,18.468000000000000,33430.000000000000000,-1
,01.05.1998-03:00:00,1,5,1998,3,2333,2312.000000000000000,56.886000000000003,2369.300000000000200,0
,01.05.1998-06:00:00,1,5,1998,6,642,3344.500000000000000,7.317000000000000,3351.900000000000100,0
,01.05.1998-06:00:00,1,5,1998,6,1384,2676.800000000000200,9.197200000000001,2686.099999999999900,0
,01.05.1998-06:00:00,1,5,1998,6,1529,9947.700000000000700,38.372000000000000,9986.299999999999300,0
,01.05.1998-06:00:00,1,5,1998,6,1744,132.259999999999990,71.140000000000001,203.410000000000000,0
,01.05.1998-06:00:00,1,5,1998,6,2022,21760.000000000000000,72.384000000000000,21834.000000000000000,-2
,01.05.1998-06:00:00,1,5,1998,6,2188,33367.000000000000000,18.460000000000001,33387.000000000000000,-1
,01.05.1998-06:00:00,1,5,1998,6,2333,2300.199999999999800,56.584000000000003,2357.300000000000200,-1
,01.05.1998-09:00:00,1,5,1998,9,642,3338.800000000000200,7.293300000000000,3346.199999999999800,0
,01.05.1998-09:00:00,1,5,1998,9,1384,2670.199999999999800,9.165300000000000,2679.500000000000000,0
,01.05.1998-09:00:00,1,5,1998,9,1529,9931.399999999999600,38.314000000000000,9969.899999999999600,0
,01.05.1998-09:00:00,1,5,1998,9,1744,131.979999999999990,71.036000000000001,203.030000000000000,0
,01.05.1998-09:00:00,1,5,1998,9,2022,21735.000000000000000,72.298000000000002,21808.000000000000000,-1
,01.05.1998-09:00:00,1,5,1998,9,2188,33327.000000000000000,18.451000000000001,33346.000000000000000,-1
,01.05.1998-09:00:00,1,5,1998,9,2333,2301.300000000000200,56.843000000000004,2358.099999999999900,0
,01.05.1998-12:00:00,1,5,1998,12,642,3333.300000000000200,7.269800000000000,3340.599999999999900,0
,01.05.1998-12:00:00,1,5,1998,12,1384,2667.699999999999800,9.133400000000000,2676.900000000000100,0
,01.05.1998-12:00:00,1,5,1998,12,1529,9912.600000000000400,38.253999999999998,9951.100000000000400,0
,01.05.1998-12:00:00,1,5,1998,12,1744,131.699999999999990,70.932000000000002,202.650000000000010,0
,01.05.1998-12:00:00,1,5,1998,12,2022,21688.000000000000000,72.212000000000003,21762.000000000000000,-2
,01.05.1998-12:00:00,1,5,1998,12,2188,33269.000000000000000,18.443000000000001,33289.000000000000000,-1
